,hospital_name,state,readmission_ratio,predicted_rate,expected_rate,zip,hhc_count,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
5428,MCLAREN PORT HURON,MI,1.0901,19.2,17.6,48060,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,93.56666666666668,98.39999999999999,99.89999999999999,99.43333333333334,71.83333333333333,83.43333333333332,97.60000000000001,68.89999999999999,70.46666666666665,74.26666666666667,67.0,72.63333333333334,60.76666666666667,15.866666666666665,8.733333333333333,2,2
5429,MCLAREN PORT HURON,MI,1.1902,5.5,4.6,48060,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,93.56666666666668,98.39999999999999,99.89999999999999,99.43333333333334,71.83333333333333,83.43333333333332,97.60000000000001,68.89999999999999,70.46666666666665,74.26666666666667,67.0,72.63333333333334,60.76666666666667,15.866666666666665,8.733333333333333,2,2
5430,MCLAREN PORT HURON,MI,0.9428,15.0,15.9,48060,3,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,93.56666666666668,98.39999999999999,99.89999999999999,99.43333333333334,71.83333333333333,83.43333333333332,97.60000000000001,68.89999999999999,70.46666666666665,74.26666666666667,67.0,72.63333333333334,60.76666666666667,15.866666666666665,8.733333333333333,2,2
5431,SANFORD BEMIDJI MEDICAL CENTER,MN,0.9533,21.2,22.2,56601,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.9,97.2,99.8,98.5,64.3,79.6,94.1,62.6,69.0,59.1,59.0,66.7,59.6,13.7,15.6,2,1
5432,SANFORD BEMIDJI MEDICAL CENTER,MN,0.8923,15.5,17.4,56601,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.9,97.2,99.8,98.5,64.3,79.6,94.1,62.6,69.0,59.1,59.0,66.7,59.6,13.7,15.6,2,1
5433,SANFORD BEMIDJI MEDICAL CENTER,MN,0.9093,14.1,15.5,56601,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.9,97.2,99.8,98.5,64.3,79.6,94.1,62.6,69.0,59.1,59.0,66.7,59.6,13.7,15.6,2,1
5434,SANFORD BEMIDJI MEDICAL CENTER,MN,0.9616,20.5,21.4,56601,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.9,97.2,99.8,98.5,64.3,79.6,94.1,62.6,69.0,59.1,59.0,66.7,59.6,13.7,15.6,2,1
5435,SANFORD BEMIDJI MEDICAL CENTER,MN,0.9208,5.0,5.5,56601,1,1,1.0,1.0,1.0,1.0,1.0,2.5,93.9,97.2,99.8,98.5,64.3,79.6,94.1,62.6,69.0,59.1,59.0,66.7,59.6,13.7,15.6,2,1
5436,MERCY HOSPITAL SPRINGFIELD,MO,0.945,13.4,14.2,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5437,MERCY HOSPITAL SPRINGFIELD,MO,1.2226,5.3,4.4,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5438,MERCY HOSPITAL SPRINGFIELD,MO,0.9366,18.8,20.0,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5439,MERCY HOSPITAL SPRINGFIELD,MO,0.8511,18.1,21.2,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5440,MERCY HOSPITAL SPRINGFIELD,MO,0.9498,16.0,16.8,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5441,MERCY HOSPITAL SPRINGFIELD,MO,0.8204,12.0,14.6,65807,2,1,1.0,1.0,1.0,1.0,1.0,3.5,92.25,97.30000000000001,99.95,99.55000000000001,79.7,89.95,98.55000000000001,66.94999999999999,71.5,76.9,69.8,74.65,62.599999999999994,14.45,12.850000000000001,2,2
5442,LAKES REGION GENERAL HOSPITAL,NH,0.9901,18.7,18.9,3246,1,1,1.0,1.0,1.0,1.0,1.0,3.5,92.7,99.3,99.6,98.0,86.6,92.9,94.7,71.1,74.2,76.8,75.3,79.6,62.6,18.0,15.0,1,1
5443,LAKES REGION GENERAL HOSPITAL,NH,1.01,4.5,4.5,3246,1,1,1.0,1.0,1.0,1.0,1.0,3.5,92.7,99.3,99.6,98.0,86.6,92.9,94.7,71.1,74.2,76.8,75.3,79.6,62.6,18.0,15.0,1,1
5444,LAKES REGION GENERAL HOSPITAL,NH,1.0042,15.5,15.5,3246,1,1,1.0,1.0,1.0,1.0,1.0,3.5,92.7,99.3,99.6,98.0,86.6,92.9,94.7,71.1,74.2,76.8,75.3,79.6,62.6,18.0,15.0,1,1
5445,LAKES REGION GENERAL HOSPITAL,NH,0.9716,18.7,19.2,3246,1,1,1.0,1.0,1.0,1.0,1.0,3.5,92.7,99.3,99.6,98.0,86.6,92.9,94.7,71.1,74.2,76.8,75.3,79.6,62.6,18.0,15.0,1,1
5446,LAKES REGION GENERAL HOSPITAL,NH,0.9324,18.5,19.9,3246,1,1,1.0,1.0,1.0,1.0,1.0,3.5,92.7,99.3,99.6,98.0,86.6,92.9,94.7,71.1,74.2,76.8,75.3,79.6,62.6,18.0,15.0,1,1
5447,BUFFALO HOSPITAL,MN,1.0479,15.2,14.5,55313,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.1,98.4,99.6,99.3,79.8,88.7,98.7,58.2,50.5,58.2,62.5,60.8,47.4,17.5,11.8,1,1
5448,BUFFALO HOSPITAL,MN,0.9853,4.2,4.3,55313,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.1,98.4,99.6,99.3,79.8,88.7,98.7,58.2,50.5,58.2,62.5,60.8,47.4,17.5,11.8,1,1
5449,BUFFALO HOSPITAL,MN,1.0152,17.5,17.3,55313,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.1,98.4,99.6,99.3,79.8,88.7,98.7,58.2,50.5,58.2,62.5,60.8,47.4,17.5,11.8,1,1
5450,BUFFALO HOSPITAL,MN,0.9573,19.4,20.3,55313,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.1,98.4,99.6,99.3,79.8,88.7,98.7,58.2,50.5,58.2,62.5,60.8,47.4,17.5,11.8,1,1
5451,DECATUR COUNTY GENERAL HOSPITAL,TN,0.9901,21.8,22.0,38363,2,1,1.0,1.0,1.0,1.0,1.0,3.75,98.4,99.2,99.6,97.9,78.6,83.75,98.35,74.1,69.55,78.9,78.80000000000001,68.05,64.15,15.7,13.2,1,2
5452,DECATUR COUNTY GENERAL HOSPITAL,TN,1.1003,18.2,16.5,38363,2,1,1.0,1.0,1.0,1.0,1.0,3.75,98.4,99.2,99.6,97.9,78.6,83.75,98.35,74.1,69.55,78.9,78.80000000000001,68.05,64.15,15.7,13.2,1,2
5453,DECATUR COUNTY GENERAL HOSPITAL,TN,0.9293,19.2,20.6,38363,2,1,1.0,1.0,1.0,1.0,1.0,3.75,98.4,99.2,99.6,97.9,78.6,83.75,98.35,74.1,69.55,78.9,78.80000000000001,68.05,64.15,15.7,13.2,1,2
5454,MONONGAHELA VALLEY HOSPITAL,PA,1.0107,17.5,17.4,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5455,MONONGAHELA VALLEY HOSPITAL,PA,1.0107,17.5,17.4,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5456,MONONGAHELA VALLEY HOSPITAL,PA,1.2354,5.8,4.7,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5457,MONONGAHELA VALLEY HOSPITAL,PA,1.2354,5.8,4.7,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5458,MONONGAHELA VALLEY HOSPITAL,PA,1.0836,17.4,16.0,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5459,MONONGAHELA VALLEY HOSPITAL,PA,1.0836,17.4,16.0,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5460,MONONGAHELA VALLEY HOSPITAL,PA,1.0205,19.5,19.1,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5461,MONONGAHELA VALLEY HOSPITAL,PA,1.0205,19.5,19.1,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5462,MONONGAHELA VALLEY HOSPITAL,PA,1.0149,21.2,20.9,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5463,MONONGAHELA VALLEY HOSPITAL,PA,1.0149,21.2,20.9,15063,1,1,1.0,1.0,1.0,1.0,1.0,3.0,97.4,97.3,99.8,99.3,90.3,92.6,95.7,71.9,65.5,68.2,59.9,61.5,52.4,20.0,14.9,1,2
5464,CLINTON MEMORIAL HOSPITAL,OH,1.0641,20.6,19.4,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5465,CLINTON MEMORIAL HOSPITAL,OH,1.0641,20.6,19.4,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5466,CLINTON MEMORIAL HOSPITAL,OH,1.0641,20.6,19.4,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5467,CLINTON MEMORIAL HOSPITAL,OH,1.055,22.4,21.3,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5468,CLINTON MEMORIAL HOSPITAL,OH,1.055,22.4,21.3,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5469,CLINTON MEMORIAL HOSPITAL,OH,1.055,22.4,21.3,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5470,CLINTON MEMORIAL HOSPITAL,OH,0.9364,3.8,4.0,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5471,CLINTON MEMORIAL HOSPITAL,OH,0.9364,3.8,4.0,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5472,CLINTON MEMORIAL HOSPITAL,OH,0.9364,3.8,4.0,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5473,CLINTON MEMORIAL HOSPITAL,OH,1.0147,17.8,17.5,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5474,CLINTON MEMORIAL HOSPITAL,OH,1.0147,17.8,17.5,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5475,CLINTON MEMORIAL HOSPITAL,OH,1.0147,17.8,17.5,45177,1,1,1.0,1.0,1.0,1.0,1.0,4.0,98.8,99.3,100.0,99.2,69.5,74.3,99.6,71.6,76.6,74.8,78.3,83.6,70.9,16.2,16.8,2,1
5476,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,0.9279,20.7,22.3,75951,3,1,1.0,1.0,1.0,1.0,1.0,2.8333333333333335,95.66666666666667,98.89999999999999,99.43333333333334,98.83333333333333,74.33333333333333,76.6,99.56666666666666,69.66666666666667,57.93333333333334,72.33333333333333,55.666666666666664,56.833333333333336,64.76666666666667,14.800000000000002,13.299999999999999,2,2
5477,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,0.9865,16.8,17.1,75951,3,1,1.0,1.0,1.0,1.0,1.0,2.8333333333333335,95.66666666666667,98.89999999999999,99.43333333333334,98.83333333333333,74.33333333333333,76.6,99.56666666666666,69.66666666666667,57.93333333333334,72.33333333333333,55.666666666666664,56.833333333333336,64.76666666666667,14.800000000000002,13.299999999999999,2,2
5478,CHRISTUS JASPER MEMORIAL HOSPITAL,TX,0.9638,19.6,20.3,75951,3,1,1.0,1.0,1.0,1.0,1.0,2.8333333333333335,95.66666666666667,98.89999999999999,99.43333333333334,98.83333333333333,74.33333333333333,76.6,99.56666666666666,69.66666666666667,57.93333333333334,72.33333333333333,55.666666666666664,56.833333333333336,64.76666666666667,14.800000000000002,13.299999999999999,2,2
5479,WILBARGER GENERAL HOSPITAL,TX,0.9843,15.7,16.0,76384,1,1,1.0,1.0,1.0,1.0,1.0,2.5,96.5,99.6,100.0,99.1,85.5,80.4,98.7,67.9,55.2,70.2,65.7,54.3,47.9,22.8,12.1,2,2
5480,WILBARGER GENERAL HOSPITAL,TX,0.9843,15.7,16.0,76384,1,1,1.0,1.0,1.0,1.0,1.0,2.5,96.5,99.6,100.0,99.1,85.5,80.4,98.7,67.9,55.2,70.2,65.7,54.3,47.9,22.8,12.1,2,2
5481,WILBARGER GENERAL HOSPITAL,TX,0.9136,15.3,16.8,76384,1,1,1.0,1.0,1.0,1.0,1.0,2.5,96.5,99.6,100.0,99.1,85.5,80.4,98.7,67.9,55.2,70.2,65.7,54.3,47.9,22.8,12.1,2,2
5482,WILBARGER GENERAL HOSPITAL,TX,0.9136,15.3,16.8,76384,1,1,1.0,1.0,1.0,1.0,1.0,2.5,96.5,99.6,100.0,99.1,85.5,80.4,98.7,67.9,55.2,70.2,65.7,54.3,47.9,22.8,12.1,2,2
5483,CONEY ISLAND HOSPITAL,NY,1.1367,19.4,17.1,11235,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.4,99.8,95.8,99.8,63.5,54.4,99.9,71.7,68.2,76.2,93.3,69.6,61.8,16.0,8.1,1,2
5484,CONEY ISLAND HOSPITAL,NY,1.0941,24.2,22.1,11235,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.4,99.8,95.8,99.8,63.5,54.4,99.9,71.7,68.2,76.2,93.3,69.6,61.8,16.0,8.1,1,2
5485,CONEY ISLAND HOSPITAL,NY,1.0986,21.8,19.9,11235,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.4,99.8,95.8,99.8,63.5,54.4,99.9,71.7,68.2,76.2,93.3,69.6,61.8,16.0,8.1,1,2
5486,CONEY ISLAND HOSPITAL,NY,1.0416,22.5,21.6,11235,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.4,99.8,95.8,99.8,63.5,54.4,99.9,71.7,68.2,76.2,93.3,69.6,61.8,16.0,8.1,1,2
5487,NORTHWEST HILLS SURGICAL HOSPITAL,TX,0.9425,3.2,3.4,78731,2,1,1.0,1.0,1.0,1.0,1.0,3.75,91.35,99.4,99.9,98.2,87.85,90.75,99.0,72.8,67.9,79.4,72.8,70.7,65.9,13.0,11.850000000000001,2,2
5488,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,0.9197,21.7,23.6,78102,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.6,96.8,99.3,99.6,58.9,69.5,88.1,63.5,69.8,67.8,54.0,53.7,42.4,15.8,14.8,2,2
5489,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,0.9633,17.4,18.1,78102,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.6,96.8,99.3,99.6,58.9,69.5,88.1,63.5,69.8,67.8,54.0,53.7,42.4,15.8,14.8,2,2
5490,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,0.9679,16.7,17.3,78102,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.6,96.8,99.3,99.6,58.9,69.5,88.1,63.5,69.8,67.8,54.0,53.7,42.4,15.8,14.8,2,2
5491,LAS PALMAS MEDICAL CENTER,TX,1.1334,19.3,17.0,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5492,LAS PALMAS MEDICAL CENTER,TX,1.1334,19.3,17.0,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5493,LAS PALMAS MEDICAL CENTER,TX,1.0075,22.3,22.1,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5494,LAS PALMAS MEDICAL CENTER,TX,1.0075,22.3,22.1,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5495,LAS PALMAS MEDICAL CENTER,TX,1.0182,4.9,4.8,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5496,LAS PALMAS MEDICAL CENTER,TX,1.0182,4.9,4.8,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5497,LAS PALMAS MEDICAL CENTER,TX,0.9737,17.7,18.2,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5498,LAS PALMAS MEDICAL CENTER,TX,0.9737,17.7,18.2,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5499,LAS PALMAS MEDICAL CENTER,TX,1.133,19.6,17.3,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5500,LAS PALMAS MEDICAL CENTER,TX,1.133,19.6,17.3,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5501,LAS PALMAS MEDICAL CENTER,TX,1.1192,14.5,12.9,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5502,LAS PALMAS MEDICAL CENTER,TX,1.1192,14.5,12.9,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5503,EL PASO SPECIALTY HOSPITAL,TX,0.9541,3.8,4.0,79902,4,1,1.0,1.0,1.0,0.75,1.0,2.75,89.175,98.0,99.75,97.02499999999999,65.8,77.1,99.15,68.35,57.925000000000004,63.9,67.65,71.32499999999999,46.925000000000004,14.075,11.975,2,2
5504,UNION HOSPITAL,OH,1.0078,19.7,19.6,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5505,UNION HOSPITAL,OH,1.0078,19.7,19.6,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5506,UNION HOSPITAL,OH,0.9257,19.8,21.4,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5507,UNION HOSPITAL,OH,0.9257,19.8,21.4,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5508,UNION HOSPITAL,OH,0.9658,17.5,18.1,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5509,UNION HOSPITAL,OH,0.9658,17.5,18.1,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5510,UNION HOSPITAL,OH,0.8490000000000001,4.0,4.7,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5511,UNION HOSPITAL,OH,0.8490000000000001,4.0,4.7,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5512,UNION HOSPITAL,OH,1.0447,23.0,22.0,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5513,UNION HOSPITAL,OH,1.0447,23.0,22.0,44622,1,1,1.0,1.0,1.0,1.0,1.0,4.5,98.1,99.7,100.0,99.8,74.9,78.9,100.0,76.9,75.0,78.7,89.3,81.6,67.8,12.3,14.5,2,2
5514,SAMPSON REGIONAL MEDICAL CENTER,NC,1.1656,26.3,22.6,28328,1,1,1.0,0.0,1.0,1.0,1.0,3.0,92.4,96.8,98.9,100.0,78.6,85.6,96.7,74.1,71.0,75.7,58.8,73.6,65.4,16.8,17.4,1,1
5515,SAMPSON REGIONAL MEDICAL CENTER,NC,0.9387,4.1,4.3,28328,1,1,1.0,0.0,1.0,1.0,1.0,3.0,92.4,96.8,98.9,100.0,78.6,85.6,96.7,74.1,71.0,75.7,58.8,73.6,65.4,16.8,17.4,1,1
5516,SAMPSON REGIONAL MEDICAL CENTER,NC,0.9462,16.8,17.8,28328,1,1,1.0,0.0,1.0,1.0,1.0,3.0,92.4,96.8,98.9,100.0,78.6,85.6,96.7,74.1,71.0,75.7,58.8,73.6,65.4,16.8,17.4,1,1
5517,SAMPSON REGIONAL MEDICAL CENTER,NC,1.0239,22.4,21.9,28328,1,1,1.0,0.0,1.0,1.0,1.0,3.0,92.4,96.8,98.9,100.0,78.6,85.6,96.7,74.1,71.0,75.7,58.8,73.6,65.4,16.8,17.4,1,1
5518,ASPIRUS WAUSAU HOSPITAL,WI,0.8522,11.3,13.3,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5519,ASPIRUS WAUSAU HOSPITAL,WI,0.8522,11.3,13.3,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5520,ASPIRUS WAUSAU HOSPITAL,WI,0.8474,12.0,14.2,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5521,ASPIRUS WAUSAU HOSPITAL,WI,0.8474,12.0,14.2,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5522,ASPIRUS WAUSAU HOSPITAL,WI,0.9241,19.5,21.1,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5523,ASPIRUS WAUSAU HOSPITAL,WI,0.9241,19.5,21.1,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
5524,ASPIRUS WAUSAU HOSPITAL,WI,1.0087,4.5,4.4,54401,2,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
